Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
8_ Our min len probabilistic JW two sided;6;2;Yes;0.0719449520111084;10;5;2038;3089;0.6597604402719327;19708;12011;729;23;1643;442;508
8_ Our min len probabilistic JW two sided;6;3;Yes;0.07211041450500488;11;8;2308;3563;0.6477687342127421;22329;12011;729;23;1643;442;508
8_ Our min len probabilistic JW two sided;6;4;Yes;0.1005101203918457;7;5;1454;2487;0.5846401286690792;19491;12011;729;23;1643;442;508
8_ Our min len probabilistic JW two sided;6;5;Yes;0.1051473617553711;16;13;3308;5051;0.6549198178578499;27823;12011;729;23;1643;442;508
8_ Our min len probabilistic JW two sided;7;1;Yes;0.09052753448486328;16;15;2773;4524;0.6129531388152077;28029;12012;729;24;1503;408;525
8_ Our min len probabilistic JW two sided;7;2;Yes;0.14277029037475586;20;16;3225;4923;0.6550883607556368;27129;12012;729;24;1503;408;525
8_ Our min len probabilistic JW two sided;7;3;Yes;0.05315113067626953;5;2;1019;1905;0.5349081364829397;17316;12012;729;24;1503;408;525
8_ Our min len probabilistic JW two sided;7;4;Yes;0.09152579307556152;14;11;2299;3569;0.6441580274586719;22307;12012;729;24;1503;408;525
8_ Our min len probabilistic JW two sided;7;5;Yes;0.0877389907836914;11;11;1956;3447;0.5674499564838991;24837;12012;729;24;1503;408;525
8_ Our min len probabilistic JW two sided;8;1;Yes;0.07793235778808594;10;9;1950;3150;0.6190476190476191;21538;12011;729;23;1553;410;524
8_ Our min len probabilistic JW two sided;8;2;Yes;0.18381690979003906;33;31;5577;7875;0.7081904761904761;35578;12011;729;23;1553;410;524
8_ Our min len probabilistic JW two sided;8;3;Yes;0.11538362503051758;23;20;3868;5501;0.7031448827485912;27282;12011;729;23;1553;410;524
8_ Our min len probabilistic JW two sided;8;4;Yes;0.09966659545898438;16;14;3015;4465;0.6752519596864501;24577;12011;729;23;1553;410;524
8_ Our min len probabilistic JW two sided;8;5;Yes;0.1591031551361084;42;42;6947;9770;0.7110542476970317;42236;12011;729;23;1553;410;524
8_ Our min len probabilistic JW two sided;9;1;Yes;0.04049277305603027;2;1;433;1190;0.3638655462184874;15633;12012;729;24;1271;360;549
8_ Our min len probabilistic JW two sided;9;2;Yes;0.09184694290161133;26;25;3704;5633;0.6575537014024498;29093;12012;729;24;1271;360;549
8_ Our min len probabilistic JW two sided;9;3;Yes;0.054323434829711914;12;10;1645;2834;0.5804516584333098;20514;12012;729;24;1271;360;549
8_ Our min len probabilistic JW two sided;9;4;Yes;0.07795381546020508;25;24;2889;4635;0.6233009708737864;26664;12012;729;24;1271;360;549
8_ Our min len probabilistic JW two sided;9;5;Yes;0.051424503326416016;6;5;1061;1872;0.5667735042735043;16726;12012;729;24;1271;360;549
8_ Our min len probabilistic JW two sided;10;1;Yes;0.13651752471923828;32;29;5043;7269;0.693768056128766;35405;12012;729;24;1687;432;513
8_ Our min len probabilistic JW two sided;10;2;Yes;0.06884074211120605;12;8;2114;3459;0.6111592945938132;23124;12012;729;24;1687;432;513
8_ Our min len probabilistic JW two sided;10;3;Yes;0.06873011589050293;9;8;1712;3003;0.5700965700965701;22556;12012;729;24;1687;432;513
8_ Our min len probabilistic JW two sided;10;4;Yes;0.08912467956542969;9;7;1658;2758;0.6011602610587382;20575;12012;729;24;1687;432;513
8_ Our min len probabilistic JW two sided;10;5;Yes;0.10304975509643555;13;8;2237;3509;0.6375035622684525;22149;12012;729;24;1687;432;513
8_ Our min len probabilistic JW two sided;11;1;Yes;0.0970926284790039;8;8;1850;3351;0.5520740077588779;25569;12011;729;23;1880;464;497
8_ Our min len probabilistic JW two sided;11;2;Yes;0.06177473068237305;2;0;531;1221;0.4348894348894349;14768;12011;729;23;1880;464;497
8_ Our min len probabilistic JW two sided;11;3;Yes;0.09706568717956543;7;7;1638;3030;0.5405940594059406;24401;12011;729;23;1880;464;497
8_ Our min len probabilistic JW two sided;11;4;Yes;0.10003042221069336;4;3;966;1951;0.49513070220399796;18738;12011;729;23;1880;464;497
8_ Our min len probabilistic JW two sided;11;5;Yes;0.08341717720031738;7;5;1578;2675;0.5899065420560747;20368;12011;729;23;1880;464;497
8_ Our min len probabilistic JW two sided;12;1;Yes;0.04452824592590332;2;0;480;1160;0.41379310344827586;14733;12010;729;22;1575;416;521
8_ Our min len probabilistic JW two sided;12;2;Yes;0.045563697814941406;2;0;441;1119;0.3941018766756032;14729;12010;729;22;1575;416;521
8_ Our min len probabilistic JW two sided;12;3;Yes;0.056620121002197266;5;3;1001;1764;0.5674603174603174;15868;12010;729;22;1575;416;521
8_ Our min len probabilistic JW two sided;12;4;Yes;0.12860941886901855;28;28;4639;6601;0.7027723072261779;31658;12010;729;22;1575;416;521
8_ Our min len probabilistic JW two sided;12;5;Yes;0.054244041442871094;3;1;641;1342;0.47764530551415796;14961;12010;729;22;1575;416;521
8_ Our min len probabilistic JW two sided;13;1;Yes;0.03688192367553711;2;1;455;1190;0.38235294117647056;15547;12013;729;25;1490;402;528
8_ Our min len probabilistic JW two sided;13;2;Yes;0.035765886306762695;2;0;434;1104;0.39311594202898553;14729;12013;729;25;1490;402;528
8_ Our min len probabilistic JW two sided;13;3;Yes;0.05378913879394531;3;1;560;1329;0.4213694507148232;15800;12013;729;25;1490;402;528
8_ Our min len probabilistic JW two sided;13;4;Yes;0.09050107002258301;18;14;2942;4412;0.6668177697189483;24966;12013;729;25;1490;402;528
8_ Our min len probabilistic JW two sided;13;5;Yes;0.09157729148864746;19;18;2816;4393;0.6410198042340086;25739;12013;729;25;1490;402;528
8_ Our min len probabilistic JW two sided;14;1;Yes;0.0889582633972168;18;16;3204;4631;0.6918592096739365;25050;12012;729;24;1530;410;524
8_ Our min len probabilistic JW two sided;14;2;Yes;0.08049893379211426;13;12;2363;3809;0.6203728012601732;24697;12012;729;24;1530;410;524
8_ Our min len probabilistic JW two sided;14;3;Yes;0.093170166015625;21;19;3441;5204;0.6612221368178325;28773;12012;729;24;1530;410;524
8_ Our min len probabilistic JW two sided;14;4;Yes;0.06633853912353516;12;9;2103;3254;0.6462814996926859;21280;12012;729;24;1530;410;524
8_ Our min len probabilistic JW two sided;14;5;Yes;0.12084507942199707;22;20;4020;5805;0.6925064599483204;29239;12012;729;24;1530;410;524
8_ Our min len probabilistic JW two sided;15;1;Yes;0.06740808486938477;8;7;1656;2749;0.6024008730447435;20035;12013;729;25;1596;422;518
8_ Our min len probabilistic JW two sided;15;2;Yes;0.06618618965148926;9;7;1530;2558;0.5981235340109461;19427;12013;729;25;1596;422;518
8_ Our min len probabilistic JW two sided;15;3;Yes;0.0485987663269043;6;4;1203;2107;0.570953962980541;17898;12013;729;25;1596;422;518
8_ Our min len probabilistic JW two sided;15;4;Yes;0.13436627388000488;23;21;3921;5701;0.6877740747237326;28983;12013;729;25;1596;422;518
8_ Our min len probabilistic JW two sided;15;5;Yes;0.05188465118408203;10;6;1351;2128;0.6348684210526315;15917;12013;729;25;1596;422;518
8_ Our min len probabilistic JW two sided;16;1;Yes;0.04124712944030762;3;1;561;1254;0.4473684210526316;14870;12012;729;24;1803;442;508
8_ Our min len probabilistic JW two sided;16;2;Yes;0.05086207389831543;4;2;1003;1968;0.5096544715447154;18635;12012;729;24;1803;442;508
8_ Our min len probabilistic JW two sided;16;3;Yes;0.06380534172058105;7;5;1291;2284;0.5652364273204904;18561;12012;729;24;1803;442;508
8_ Our min len probabilistic JW two sided;16;4;Yes;0.06190919876098633;3;1;561;1254;0.4473684210526316;14847;12012;729;24;1803;442;508
8_ Our min len probabilistic JW two sided;16;5;Yes;0.04584980010986328;4;1;771;1470;0.5244897959183673;14862;12012;729;24;1803;442;508
8_ Our min len probabilistic JW two sided;17;1;Yes;0.08160829544067383;17;15;2810;4382;0.641259698767686;25999;12010;729;22;1805;454;502
8_ Our min len probabilistic JW two sided;17;2;Yes;0.10470151901245117;18;17;2917;4403;0.6625028389734272;25461;12010;729;22;1805;454;502
8_ Our min len probabilistic JW two sided;17;3;Yes;0.11117744445800781;22;21;3862;5586;0.6913712853562478;28986;12010;729;22;1805;454;502
8_ Our min len probabilistic JW two sided;17;4;Yes;0.0679636001586914;10;8;1861;3031;0.6139887825800066;21157;12010;729;22;1805;454;502
8_ Our min len probabilistic JW two sided;17;5;Yes;0.07120871543884277;9;8;1679;2795;0.6007155635062612;20423;12010;729;22;1805;454;502
8_ Our min len probabilistic JW two sided;18;1;Yes;0.14287614822387695;35;32;5578;7840;0.7114795918367347;34222;12013;729;25;1752;446;506
8_ Our min len probabilistic JW two sided;18;2;Yes;0.22472333908081055;35;32;5115;7107;0.7197129590544533;30705;12013;729;25;1752;446;506
8_ Our min len probabilistic JW two sided;18;3;Yes;0.1301558017730713;16;13;3090;4360;0.7087155963302753;22664;12013;729;25;1752;446;506
8_ Our min len probabilistic JW two sided;18;4;Yes;0.10037589073181152;17;15;3088;4271;0.7230156871926949;21565;12013;729;25;1752;446;506
