Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
5, Our min len JW one sided;80;5;Yes;0.05504655838012695;8;5;1850;2992;0.6183155080213903;20811;12009;729;21;1898;474;492
5, Our min len JW one sided;81;1;Yes;0.06271576881408691;14;11;2335;3454;0.6760277938621888;20425;12012;729;24;1762;446;506
5, Our min len JW one sided;81;2;Yes;0.045135498046875;5;1;1110;1792;0.6194196428571429;14798;12012;729;24;1762;446;506
5, Our min len JW one sided;81;3;Yes;0.042716264724731445;5;1;1110;1792;0.6194196428571429;14798;12012;729;24;1762;446;506
5, Our min len JW one sided;81;4;Yes;0.060546875;8;5;1705;2659;0.6412185031966905;18353;12012;729;24;1762;446;506
5, Our min len JW one sided;81;5;Yes;0.050841331481933594;8;5;1705;2659;0.6412185031966905;18353;12012;729;24;1762;446;506
5, Our min len JW one sided;82;1;Yes;0.09737181663513184;32;29;4969;7288;0.6818057080131723;34687;12013;729;25;1596;422;518
5, Our min len JW one sided;82;2;Yes;0.12584900856018066;45;43;6231;9021;0.6907216494845361;39918;12013;729;25;1596;422;518
5, Our min len JW one sided;82;3;Yes;0.14649462699890137;51;48;7805;11177;0.69830902746712;48001;12013;729;25;1596;422;518
5, Our min len JW one sided;82;4;Yes;0.1211092472076416;41;40;6594;9580;0.6883089770354907;43674;12013;729;25;1596;422;518
5, Our min len JW one sided;82;5;Yes;0.1392531394958496;50;50;7386;10705;0.689957963568426;46991;12013;729;25;1596;422;518
5, Our min len JW one sided;83;1;Yes;0.17934298515319824;63;60;9777;13120;0.7451981707317074;49820;12005;729;17;1997;464;497
5, Our min len JW one sided;83;2;Yes;0.08283185958862305;22;15;3634;4905;0.7408766564729867;22974;12005;729;17;1997;464;497
5, Our min len JW one sided;83;3;Yes;0.12276983261108398;35;33;5620;8018;0.7009229234222998;37855;12005;729;17;1997;464;497
5, Our min len JW one sided;83;4;Yes;0.07831430435180664;23;19;3443;4789;0.7189392357485905;23482;12005;729;17;1997;464;497
5, Our min len JW one sided;83;5;Yes;0.15509724617004395;52;48;8059;10968;0.7347738876732313;44142;12005;729;17;1997;464;497
5, Our min len JW one sided;84;1;Yes;0.1163487434387207;46;40;6364;8442;0.753849798625918;32193;12005;729;17;1595;414;522
5, Our min len JW one sided;84;2;Yes;0.1802349090576172;82;77;11098;14658;0.7571292127166053;50951;12005;729;17;1595;414;522
